Energy,kiloelectron volt,,pound force-foot,,1.1817147e-016,0
Energy,kiloelectron volt,,pound force-inch,,1.41805764e-015,0
Energy,kiloelectron volt,,poundal-foot,,3.802054614e-015,0
Energy,kiloelectron volt,,therm,,1.518577143e-024,0
Energy,kiloelectron volt,,watt-hour,,4.450527778e-020,0
Energy,kiloelectron volt,,watt-second,,1.60219e-016,0
Energy,kilojoule,,attojoule,,1e+021,0
Energy,kilojoule,,british thermal unit,btu,0.9478171203,0
Energy,kilojoule,,calorie,,238.8458966,0
Energy,kilojoule,,dyne-centimeter,,1e+010,0
Energy,kilojoule,,electron volt,,6.241457006e+021,0
Energy,kilojoule,,erg,,1e+010,0
Energy,kilojoule,,gigajoule,,1e-006,0
Energy,kilojoule,,gigawatt-hour,,2.777777778e-010,0
Energy,kilojoule,,gram force-centimeter,,10197162.13,0
Energy,kilojoule,,horsepower-hour,,0.000372506136,0
Energy,kilojoule,,joule,,1000,0
Energy,kilojoule,,kilocalorie,,0.2388458966,0
Energy,kilojoule,,kiloelectron volt,,6.241457006e+018,0
Energy,kilojoule,,kilowatt-hour,kwh,0.0002777777778,0
Energy,kilojoule,,megaelectron volt,,6.241457006e+015,0
Energy,kilojoule,,megajoule,,0.001,0
Energy,kilojoule,,megawatt-hour,,2.777777778e-007,0
Energy,kilojoule,,microjoule,,1000000000,0
Energy,kilojoule,,millijoule,,1000000,0
Energy,kilojoule,,nanojoule,,1e+012,0
Energy,kilojoule,,newton-meter,,1000,0
Energy,kilojoule,,ounce force-inch,,141611.9327,0
Energy,kilojoule,,pound force-foot,,737.5621493,0
Energy,kilojoule,,pound force-inch,,8850.745791,0
Energy,kilojoule,,poundal-foot,,23730.3604,0
Energy,kilojoule,,therm,,9.478133945e-006,0
Energy,kilojoule,,watt-hour,,0.2777777778,0
Energy,kilojoule,,watt-second,,1000,0
Energy,kilowatt-hour,kwh,attojoule,,3.6e+024,0
Energy,kilowatt-hour,kwh,british thermal unit,btu,3412.141633,0
Energy,kilowatt-hour,kwh,calorie,,859845.2279,0
Energy,kilowatt-hour,kwh,dyne-centimeter,,3.6e+013,0
Energy,kilowatt-hour,kwh,electron volt,,2.246924522e+025,0
Energy,kilowatt-hour,kwh,erg,,3.6e+013,0
Energy,kilowatt-hour,kwh,gigajoule,,0.0036,0
Energy,kilowatt-hour,kwh,gigawatt-hour,,1e-006,0
Energy,kilowatt-hour,kwh,gram force-centimeter,,3.670978367e+010,0
Energy,kilowatt-hour,kwh,horsepower-hour,,1.34102209,0
Energy,kilowatt-hour,kwh,joule,,3600000,0
Energy,kilowatt-hour,kwh,kilocalorie,,859.8452279,0
Energy,kilowatt-hour,kwh,kiloelectron volt,,2.246924522e+022,0
Energy,kilowatt-hour,kwh,kilojoule,,3600,0
Energy,kilowatt-hour,kwh,megaelectron volt,,2.246924522e+019,0
Energy,kilowatt-hour,kwh,megajoule,,3.6,0
Energy,kilowatt-hour,kwh,megawatt-hour,,0.001,0
Energy,kilowatt-hour,kwh,microjoule,,3.6e+012,0
Energy,kilowatt-hour,kwh,millijoule,,3600000000,0
Energy,kilowatt-hour,kwh,nanojoule,,3.6e+015,0
Energy,kilowatt-hour,kwh,newton-meter,,3600000,0
Energy,kilowatt-hour,kwh,ounce force-inch,,509802957.6,0
Energy,kilowatt-hour,kwh,pound force-foot,,2655223.737,0
Energy,kilowatt-hour,kwh,pound force-inch,,31862684.85,0
Energy,kilowatt-hour,kwh,poundal-foot,,85429297.46,0
Energy,kilowatt-hour,kwh,therm,,0.0341212822,0
Energy,kilowatt-hour,kwh,watt-hour,,1000,0
Energy,kilowatt-hour,kwh,watt-second,,3600000,0
Energy,megaelectron volt,,attojoule,,160219,0
Energy,megaelectron volt,,british thermal unit,btu,1.518583112e-016,0
Energy,megaelectron volt,,calorie,,3.826765071e-014,0
Energy,megaelectron volt,,dyne-centimeter,,1.60219e-006,0
Energy,megaelectron volt,,electron volt,,1000000,0
Energy,megaelectron volt,,erg,,1.60219e-006,0
Energy,megaelectron volt,,gigajoule,,1.60219e-022,0
Energy,megaelectron volt,,gigawatt-hour,,4.450527778e-026,0
Energy,megaelectron volt,,gram force-centimeter,,1.633779119e-009,0
Energy,megaelectron volt,,horsepower-hour,,5.96825606e-020,0
Energy,megaelectron volt,,joule,,1.60219e-013,0
Energy,megaelectron volt,,kilocalorie,,3.826765071e-017,0
Energy,megaelectron volt,,kiloelectron volt,,1000,0
Energy,megaelectron volt,,kilojoule,,1.60219e-016,0
Energy,megaelectron volt,,kilowatt-hour,kwh,4.450527778e-020,0
Energy,megaelectron volt,,megajoule,,1.60219e-019,0
Energy,megaelectron volt,,megawatt-hour,,4.450527778e-023,0
Energy,megaelectron volt,,microjoule,,1.60219e-007,0
Energy,megaelectron volt,,millijoule,,1.60219e-010,0
Energy,megaelectron volt,,nanojoule,,0.000160219,0
Energy,megaelectron volt,,newton-meter,,1.60219e-013,0
Energy,megaelectron volt,,ounce force-inch,,2.268892224e-011,0
Energy,megaelectron volt,,pound force-foot,,1.1817147e-013,0
Energy,megaelectron volt,,pound force-inch,,1.41805764e-012,0
Energy,megaelectron volt,,poundal-foot,,3.802054614e-012,0
Energy,megaelectron volt,,therm,,1.518577143e-021,0
Energy,megaelectron volt,,watt-hour,,4.450527778e-017,0
Energy,megaelectron volt,,watt-second,,1.60219e-013,0
Energy,megajoule,,attojoule,,1e+024,0
Energy,megajoule,,british thermal unit,btu,947.8171203,0
Energy,megajoule,,calorie,,238845.8966,0
Energy,megajoule,,dyne-centimeter,,1e+013,0
Energy,megajoule,,electron volt,,6.241457006e+024,0
Energy,megajoule,,erg,,1e+013,0
Energy,megajoule,,gigajoule,,0.001,0
Energy,megajoule,,gigawatt-hour,,2.777777778e-007,0
Energy,megajoule,,gram force-centimeter,,1.019716213e+010,0
Energy,megajoule,,horsepower-hour,,0.372506136,0
Energy,megajoule,,joule,,1000000,0
Energy,megajoule,,kilocalorie,,238.8458966,0
Energy,megajoule,,kiloelectron volt,,6.241457006e+021,0
Energy,megajoule,,kilojoule,,1000,0
Energy,megajoule,,kilowatt-hour,kwh,0.2777777778,0
Energy,megajoule,,megaelectron volt,,6.241457006e+018,0
Energy,megajoule,,megawatt-hour,,0.0002777777778,0
Energy,megajoule,,microjoule,,1e+012,0
Energy,megajoule,,millijoule,,1000000000,0
Energy,megajoule,,nanojoule,,1e+015,0
Energy,megajoule,,newton-meter,,1000000,0
Energy,megajoule,,ounce force-inch,,141611932.7,0
Energy,megajoule,,pound force-foot,,737562.1493,0
Energy,megajoule,,pound force-inch,,8850745.791,0
Energy,megajoule,,poundal-foot,,23730360.4,0
Energy,megajoule,,therm,,0.009478133945,0
Energy,megajoule,,watt-hour,,277.7777778,0
Energy,megajoule,,watt-second,,1000000,0
Energy,megawatt-hour,,attojoule,,3.6e+027,0
Energy,megawatt-hour,,british thermal unit,btu,3412141.633,0
Energy,megawatt-hour,,calorie,,859845227.9,0
Energy,megawatt-hour,,dyne-centimeter,,3.6e+016,0
Energy,megawatt-hour,,electron volt,,2.246924522e+028,0
Energy,megawatt-hour,,erg,,3.6e+016,0
Energy,megawatt-hour,,gigajoule,,3.6,0
Energy,megawatt-hour,,gigawatt-hour,,0.001,0
Energy,megawatt-hour,,gram force-centimeter,,3.670978367e+013,0
Energy,megawatt-hour,,horsepower-hour,,1341.02209,0
Energy,megawatt-hour,,joule,,3600000000,0
Energy,megawatt-hour,,kilocalorie,,859845.2279,0
Energy,megawatt-hour,,kiloelectron volt,,2.246924522e+025,0
Energy,megawatt-hour,,kilojoule,,3600000,0
Energy,megawatt-hour,,kilowatt-hour,kwh,1000,0
Energy,megawatt-hour,,megaelectron volt,,2.246924522e+022,0
Energy,megawatt-hour,,megajoule,,3600,0
Energy,megawatt-hour,,microjoule,,3.6e+015,0
Energy,megawatt-hour,,millijoule,,3.6e+012,0
Energy,megawatt-hour,,nanojoule,,3.6e+018,0
Energy,megawatt-hour,,newton-meter,,3600000000,0
Energy,megawatt-hour,,ounce force-inch,,5.098029576e+011,0
Energy,megawatt-hour,,pound force-foot,,2655223737,0
Energy,megawatt-hour,,pound force-inch,,3.186268485e+010,0
Energy,megawatt-hour,,poundal-foot,,8.542929746e+010,0
Energy,megawatt-hour,,therm,,34.1212822,0
Energy,megawatt-hour,,watt-hour,,1000000,0
Energy,megawatt-hour,,watt-second,,3600000000,0
Energy,microjoule,,attojoule,,1e+012,0
Energy,microjoule,,british thermal unit,btu,9.478171203e-010,0
Energy,microjoule,,calorie,,2.388458966e-007,0
Energy,microjoule,,dyne-centimeter,,10,0
Energy,microjoule,,electron volt,,6.241457006e+012,0
Energy,microjoule,,erg,,10,0
Energy,microjoule,,gigajoule,,1e-015,0
Energy,microjoule,,gigawatt-hour,,2.777777778e-019,0
Energy,microjoule,,gram force-centimeter,,0.01019716213,0
Energy,microjoule,,horsepower-hour,,3.72506136e-013,0
Energy,microjoule,,joule,,1e-006,0
Energy,microjoule,,kilocalorie,,2.388458966e-010,0
Energy,microjoule,,kiloelectron volt,,6241457006,0
Energy,microjoule,,kilojoule,,1e-009,0
Energy,microjoule,,kilowatt-hour,kwh,2.777777778e-013,0
Energy,microjoule,,megaelectron volt,,6241457.006,0
Energy,microjoule,,megajoule,,1e-012,0
Energy,microjoule,,megawatt-hour,,2.777777778e-016,0
Energy,microjoule,,millijoule,,0.001,0
Energy,microjoule,,nanojoule,,1000,0
Energy,microjoule,,newton-meter,,1e-006,0
Energy,microjoule,,ounce force-inch,,0.0001416119327,0
Energy,microjoule,,pound force-foot,,7.375621493e-007,0
Energy,microjoule,,pound force-inch,,8.850745791e-006,0
Energy,microjoule,,poundal-foot,,2.37303604e-005,0
Energy,microjoule,,therm,,9.478133945e-015,0
Energy,microjoule,,watt-hour,,2.777777778e-010,0
Energy,microjoule,,watt-second,,1e-006,0
Energy,millijoule,,attojoule,,1e+015,0
Energy,millijoule,,british thermal unit,btu,9.478171203e-007,0
Energy,millijoule,,calorie,,0.0002388458966,0
Energy,millijoule,,dyne-centimeter,,10000,0
Energy,millijoule,,electron volt,,6.241457006e+015,0
Energy,millijoule,,erg,,10000,0
Energy,millijoule,,gigajoule,,1e-012,0
Energy,millijoule,,gigawatt-hour,,2.777777778e-016,0
Energy,millijoule,,gram force-centimeter,,10.19716213,0
Energy,millijoule,,horsepower-hour,,3.72506136e-010,0
Energy,millijoule,,joule,,0.001,0
Energy,millijoule,,kilocalorie,,2.388458966e-007,0
Energy,millijoule,,kiloelectron volt,,6.241457006e+012,0
Energy,millijoule,,kilojoule,,1e-006,0
Energy,millijoule,,kilowatt-hour,kwh,2.777777778e-010,0
Energy,millijoule,,megaelectron volt,,6241457006,0
Energy,millijoule,,megajoule,,1e-009,0
Energy,millijoule,,megawatt-hour,,2.777777778e-013,0
Energy,millijoule,,microjoule,,1000,0
Energy,millijoule,,nanojoule,,1000000,0
Energy,millijoule,,newton-meter,,0.001,0
Energy,millijoule,,ounce force-inch,,0.1416119327,0
Energy,millijoule,,pound force-foot,,0.0007375621493,0
Energy,millijoule,,pound force-inch,,0.008850745791,0
Energy,millijoule,,poundal-foot,,0.1416119327,0
Energy,millijoule,,therm,,9.478133945e-012,0
Energy,millijoule,,watt-hour,,2.777777778e-007,0
Energy,millijoule,,watt-second,,0.001,0
Energy,nanojoule,,attojoule,,1000000000,0
Energy,nanojoule,,british thermal unit,btu,9.478171203e-013,0
Energy,nanojoule,,calorie,,2.388458966e-010,0
Energy,nanojoule,,dyne-centimeter,,0.01,0
Energy,nanojoule,,electron volt,,6241457006,0
Energy,nanojoule,,erg,,0.01,0
Energy,nanojoule,,gigajoule,,1e-018,0
Energy,nanojoule,,gigawatt-hour,,2.777777778e-022,0
Energy,nanojoule,,gram force-centimeter,,1.019716213e-005,0
Energy,nanojoule,,horsepower-hour,,3.72506136e-016,0
Energy,nanojoule,,joule,,1e-009,0
Energy,nanojoule,,kilocalorie,,2.388458966e-013,0
Energy,nanojoule,,kiloelectron volt,,6241457.006,0
Energy,nanojoule,,kilojoule,,1e-012,0
Energy,nanojoule,,kilowatt-hour,kwh,2.777777778e-016,0
Energy,nanojoule,,megaelectron volt,,6241.457006,0
Energy,nanojoule,,megajoule,,1e-015,0
Energy,nanojoule,,megawatt-hour,,2.777777778e-019,0
Energy,nanojoule,,microjoule,,0.001,0
Energy,nanojoule,,millijoule,,1e-006,0
Energy,nanojoule,,newton-meter,,1e-009,0
Energy,nanojoule,,ounce force-inch,,1.416119327e-007,0
Energy,nanojoule,,pound force-foot,,7.375621493e-010,0
Energy,nanojoule,,pound force-inch,,8.850745791e-009,0
Energy,nanojoule,,poundal-foot,,2.37303604e-008,0
Energy,nanojoule,,therm,,9.478133945e-018,0
Energy,nanojoule,,watt-hour,,2.777777778e-013,0
Energy,nanojoule,,watt-second,,1e-009,0
Energy,newton-meter,,attojoule,,1e+018,0
Energy,newton-meter,,british thermal unit,btu,0.0009478171203,0
Energy,newton-meter,,calorie,,0.2388458966,0
Energy,newton-meter,,dyne-centimeter,,10000000,0
Energy,newton-meter,,electron volt,,6.241457006e+018,0
Energy,newton-meter,,erg,,10000000,0
Energy,newton-meter,,gigajoule,,1e-009,0
Energy,newton-meter,,gigawatt-hour,,2.777777778e-013,0
Energy,newton-meter,,gram force-centimeter,,10197.16213,0
Energy,newton-meter,,horsepower-hour,,3.72506136e-007,0
Energy,newton-meter,,joule,,1,0
Energy,newton-meter,,kilocalorie,,0.0002388458966,0
Energy,newton-meter,,kiloelectron volt,,6.241457006e+015,0
Energy,newton-meter,,kilojoule,,0.001,0
Energy,newton-meter,,kilowatt-hour,kwh,2.777777778e-007,0
Energy,newton-meter,,megaelectron volt,,6.241457006e+012,0
Energy,newton-meter,,megajoule,,1e-006,0
Energy,newton-meter,,megawatt-hour,,2.777777778e-010,0
Energy,newton-meter,,microjoule,,1000000,0
Energy,newton-meter,,millijoule,,1000,0
Energy,newton-meter,,nanojoule,,1000000000,0
Energy,newton-meter,,ounce force-inch,,141.6119327,0
Energy,newton-meter,,pound force-foot,,0.7375621493,0
Energy,newton-meter,,pound force-inch,,8.850745791,0
Energy,newton-meter,,poundal-foot,,23.7303604,0
Energy,newton-meter,,therm,,9.478133945e-009,0
Energy,newton-meter,,watt-hour,,0.0002777777778,0
Energy,newton-meter,,watt-second,,1,0
Energy,ounce force-inch,,attojoule,,7.061551814e+015,0
Energy,ounce force-inch,,british thermal unit,btu,6.693059706e-006,0
Energy,ounce force-inch,,calorie,,0.001686622675,0
Energy,ounce force-inch,,dyne-centimeter,,70615.51814,0
Energy,ounce force-inch,,electron volt,,4.407437204e+016,0
Energy,ounce force-inch,,erg,,70615.51814,0
Energy,ounce force-inch,,gigajoule,,7.061551814e-012,0
Energy,ounce force-inch,,gigawatt-hour,,1.961542171e-015,0
Energy,ounce force-inch,,gram force-centimeter,,72.00778874,0
Energy,ounce force-inch,,horsepower-hour,,2.63047138e-009,0
Energy,ounce force-inch,,joule,,0.007061551814,0
Energy,ounce force-inch,,kilocalorie,,1.686622675e-006,0
Energy,ounce force-inch,,kiloelectron volt,,4.407437204e+013,0
Energy,ounce force-inch,,kilojoule,,7.061551814e-006,0
Energy,ounce force-inch,,kilowatt-hour,kwh,1.961542171e-009,0
Energy,ounce force-inch,,megaelectron volt,,4.407437204e+010,0
Energy,ounce force-inch,,megajoule,,7.061551814e-009,0
Energy,ounce force-inch,,megawatt-hour,,1.961542171e-012,0
Energy,ounce force-inch,,microjoule,,7061.551814,0
Energy,ounce force-inch,,millijoule,,7.061551814,0
Energy,ounce force-inch,,nanojoule,,7061551.814,0
Energy,ounce force-inch,,newton-meter,,0.007061551814,0
Energy,ounce force-inch,,pound force-foot,,0.005208333333,0
Energy,ounce force-inch,,pound force-inch,,0.0625,0
Energy,ounce force-inch,,poundal-foot,,0.1675731696,0
Energy,ounce force-inch,,therm,,6.693033395e-011,0
Energy,ounce force-inch,,watt-hour,,1.961542171e-006,0
Energy,ounce force-inch,,watt-second,,0.007061551814,0
Energy,pound force-foot,,attojoule,,1.355817948e+018,0
Energy,pound force-foot,,british thermal unit,btu,0.001285067463,0
Energy,pound force-foot,,calorie,,0.3238315535,0
Energy,pound force-foot,,dyne-centimeter,,13558179.48,0
Energy,pound force-foot,,electron volt,,8.462279432e+018,0
Energy,pound force-foot,,erg,,13558179.48,0
Energy,pound force-foot,,gigajoule,,1.355817948e-009,0
Energy,pound force-foot,,gigawatt-hour,,3.766160968e-013,0
Energy,pound force-foot,,gram force-centimeter,,13825.49544,0
Energy,pound force-foot,,horsepower-hour,,5.050505051e-007,0
Energy,pound force-foot,,joule,,1.355817948,0
Energy,pound force-foot,,kilocalorie,,0.0003238315535,0
Energy,pound force-foot,,kiloelectron volt,,8.462279432e+015,0
Energy,pound force-foot,,kilojoule,,0.001355817948,0
Energy,pound force-foot,,kilowatt-hour,kwh,3.766160968e-007,0
Energy,pound force-foot,,megaelectron volt,,8.462279432e+012,0
Energy,pound force-foot,,megajoule,,1.355817948e-006,0
Energy,pound force-foot,,megawatt-hour,,3.766160968e-010,0
Energy,pound force-foot,,microjoule,,1355817.948,0
Energy,pound force-foot,,millijoule,,1355.817948,0
Energy,pound force-foot,,nanojoule,,1355817948,0
Energy,pound force-foot,,newton-meter,,1.355817948,0
Energy,pound force-foot,,ounce force-inch,,192,0
Energy,pound force-foot,,pound force-inch,,12,0
Energy,pound force-foot,,poundal-foot,,32.17404856,0
Energy,pound force-foot,,therm,,1.285062412e-008,0
Energy,pound force-foot,,watt-hour,,0.0003766160968,0
Energy,pound force-foot,,watt-second,,1.355817948,0
Energy,pound force-inch,,attojoule,,1.12984829e+017,0
Energy,pound force-inch,,british thermal unit,btu,0.0001070889553,0
Energy,pound force-inch,,calorie,,0.02698596279,0
Energy,pound force-inch,,dyne-centimeter,,1129848.29,0
Energy,pound force-inch,,electron volt,,7.051899527e+017,0
Energy,pound force-inch,,erg,,1129848.29,0
Energy,pound force-inch,,gigajoule,,1.12984829e-010,0
Energy,pound force-inch,,gigawatt-hour,,3.138467473e-014,0
Energy,pound force-inch,,gram force-centimeter,,1152.12462,0
Energy,pound force-inch,,horsepower-hour,,4.208754209e-008,0
Energy,pound force-inch,,joule,,0.112984829,0
Energy,pound force-inch,,kilocalorie,,2.698596279e-005,0
Energy,pound force-inch,,kiloelectron volt,,7.051899527e+014,0
Energy,pound force-inch,,kilojoule,,0.000112984829,0
Energy,pound force-inch,,kilowatt-hour,kwh,3.138467473e-008,0
Energy,pound force-inch,,megaelectron volt,,7.051899527e+011,0
Energy,pound force-inch,,megajoule,,1.12984829e-007,0
Energy,pound force-inch,,megawatt-hour,,3.138467473e-011,0
Energy,pound force-inch,,microjoule,,112984.829,0
Energy,pound force-inch,,millijoule,,112.984829,0
Energy,pound force-inch,,nanojoule,,112984829,0
Energy,pound force-inch,,newton-meter,,0.112984829,0
Energy,pound force-inch,,ounce force-inch,,16,0
Energy,pound force-inch,,pound force-foot,,0.08333333333,0
Energy,pound force-inch,,poundal-foot,,2.681170713,0
Energy,pound force-inch,,therm,,1.070885343e-009,0
Energy,pound force-inch,,watt-hour,,3.138467473e-005,0
Energy,pound force-inch,,watt-second,,0.112984829,0
Energy,poundal-foot,,attojoule,,4.214011009e+016,0
Energy,poundal-foot,,british thermal unit,btu,3.99411178e-005,0
Energy,poundal-foot,,calorie,,0.01006499238,0
Energy,poundal-foot,,dyne-centimeter,,421401.1009,0
Energy,poundal-foot,,electron volt,,2.630156854e+017,0
Energy,poundal-foot,,erg,,421401.1009,0
Energy,poundal-foot,,gigajoule,,4.214011009e-011,0
Energy,poundal-foot,,gigawatt-hour,,1.170558614e-014,0
Energy,poundal-foot,,gram force-centimeter,,429.7095348,0
Energy,poundal-foot,,horsepower-hour,,1.569744958e-008,0
Energy,poundal-foot,,joule,,0.04214011009,0
Energy,poundal-foot,,kilocalorie,,1.006499238e-005,0
Energy,poundal-foot,,kiloelectron volt,,2.630156854e+014,0
Energy,poundal-foot,,kilojoule,,4.214011009e-005,0
Energy,poundal-foot,,kilowatt-hour,kwh,1.170558614e-008,0
Energy,poundal-foot,,megaelectron volt,,2.630156854e+011,0
Energy,poundal-foot,,megajoule,,4.214011009e-008,0
Energy,poundal-foot,,megawatt-hour,,1.170558614e-011,0
Energy,poundal-foot,,microjoule,,42140.11009,0
Energy,poundal-foot,,millijoule,,42.14011009,0
Energy,poundal-foot,,nanojoule,,42140110.09,0
Energy,poundal-foot,,newton-meter,,0.04214011009,0
Energy,poundal-foot,,ounce force-inch,,5.967542433,0
Energy,poundal-foot,,pound force-foot,,0.03108095017,0
Energy,poundal-foot,,pound force-inch,,0.3729714021,0
Energy,poundal-foot,,therm,,3.994096079e-010,0
Energy,poundal-foot,,watt-hour,,1.170558614e-005,0
Energy,poundal-foot,,watt-second,,0.04214011009,0
Energy,therm,,attojoule,,1.05506e+026,0
Energy,therm,,british thermal unit,btu,100000.3931,0
Energy,therm,,calorie,,25199675.17,0
Energy,therm,,dyne-centimeter,,1.05506e+015,0
Energy,therm,,electron volt,,6.585111628e+026,0
Energy,therm,,erg,,1.05506e+015,0
Energy,therm,,gigajoule,,0.105506,0
Energy,therm,,gigawatt-hour,,2.930722222e-005,0
Energy,therm,,gram force-centimeter,,1.075861788e+012,0
Energy,therm,,horsepower-hour,,39.30163238,0
Energy,therm,,joule,,105506000,0
Energy,therm,,kilocalorie,,25199.67517,0
Energy,therm,,kiloelectron volt,,6.585111628e+023,0
Energy,therm,,kilojoule,,105506,0
Energy,therm,,kilowatt-hour,kwh,29.30722222,0
Energy,therm,,megaelectron volt,,6.585111628e+020,0
Energy,therm,,megajoule,,105.506,0
Energy,therm,,megawatt-hour,,0.02930722222,0
Energy,therm,,microjoule,,1.05506e+014,0
Energy,therm,,millijoule,,1.05506e+011,0
Energy,therm,,nanojoule,,1.05506e+017,0
Energy,therm,,newton-meter,,105506000,0
Energy,therm,,ounce force-inch,,1.494090857e+010,0
Energy,therm,,pound force-foot,,77817232.12,0
Energy,therm,,pound force-inch,,933806785.5,0
Energy,therm,,poundal-foot,,2503695405,0
Energy,therm,,watt-hour,,29307.22222,0
Energy,therm,,watt-second,,105506000,0
Energy,watt-hour,,attojoule,,3.6e+021,0
Energy,watt-hour,,british thermal unit,btu,3.412141633,0
Energy,watt-hour,,calorie,,859.8452279,0
Energy,watt-hour,,dyne-centimeter,,3.6e+010,0
Energy,watt-hour,,electron volt,,2.246924522e+022,0
Energy,watt-hour,,erg,,3.6e+010,0
Energy,watt-hour,,gigajoule,,3.6e-006,0
Energy,watt-hour,,gigawatt-hour,,1e-009,0
Energy,watt-hour,,gram force-centimeter,,36709783.67,0
Energy,watt-hour,,horsepower-hour,,0.00134102209,0
Energy,watt-hour,,joule,,3600,0
Energy,watt-hour,,kilocalorie,,0.8598452279,0
Energy,watt-hour,,kiloelectron volt,,2.246924522e+019,0
Energy,watt-hour,,kilojoule,,3.6,0
Energy,watt-hour,,kilowatt-hour,kwh,0.001,0
Energy,watt-hour,,megaelectron volt,,2.246924522e+016,0
Energy,watt-hour,,megajoule,,0.0036,0
Energy,watt-hour,,megawatt-hour,,1e-006,0
Energy,watt-hour,,microjoule,,3600000000,0
Energy,watt-hour,,millijoule,,3600000,0
Energy,watt-hour,,nanojoule,,3.6e+012,0
Energy,watt-hour,,newton-meter,,3600,0
Energy,watt-hour,,ounce force-inch,,509802.9576,0
Energy,watt-hour,,pound force-foot,,2655.223737,0
Energy,watt-hour,,pound force-inch,,31862.68485,0
Energy,watt-hour,,poundal-foot,,85429.29746,0
Energy,watt-hour,,therm,,3.41212822e-005,0
Energy,watt-hour,,watt-second,,3600,0
Energy,watt-second,,attojoule,,1e+018,0
Energy,watt-second,,british thermal unit,btu,0.0009478171203,0
Energy,watt-second,,calorie,,0.2388458966,0
Energy,watt-second,,dyne-centimeter,,10000000,0
Energy,watt-second,,electron volt,,6.241457006e+018,0
Energy,watt-second,,erg,,10000000,0
Energy,watt-second,,gigajoule,,1e-009,0
Energy,watt-second,,gigawatt-hour,,2.777777778e-013,0
Energy,watt-second,,gram force-centimeter,,10197.16213,0
Energy,watt-second,,horsepower-hour,,3.72506136e-007,0
Energy,watt-second,,joule,,1,0
Energy,watt-second,,kilocalorie,,0.0002388458966,0
Energy,watt-second,,kiloelectron volt,,6.241457006e+015,0
Energy,watt-second,,kilojoule,,0.001,0
Energy,watt-second,,kilowatt-hour,kwh,2.777777778e-007,0
Energy,watt-second,,megaelectron volt,,6.241457006e+012,0
Energy,watt-second,,megajoule,,1e-006,0
Energy,watt-second,,megawatt-hour,,2.777777778e-010,0
Energy,watt-second,,microjoule,,1000000,0
Energy,watt-second,,millijoule,,1000,0
Energy,watt-second,,nanojoule,,1000000000,0
Energy,watt-second,,newton-meter,,1,0
Energy,watt-second,,ounce force-inch,,141.6119327,0
Energy,watt-second,,pound force-foot,,0.7375621493,0
Energy,watt-second,,pound force-inch,,8.850745791,0
Energy,watt-second,,poundal-foot,,23.7303604,0
Energy,watt-second,,therm,,9.478133945e-009,0
Energy,watt-second,,watt-hour,,0.0002777777778,0

Flow,centimeter³/hour,,centimeter³/minute,,0.01666666667,0
Flow,centimeter³/hour,,centimeter³/second,,0.0002777777778,0
Flow,centimeter³/hour,,foot³/hour,,3.531466672e-005,0
Flow,centimeter³/hour,,foot³/minute,,5.885777787e-007,0
Flow,centimeter³/hour,,foot³/second,,9.809629645e-009,0
Flow,centimeter³/hour,,gallon (UK)/day,,0.005279259637,0
Flow,centimeter³/hour,,gallon (UK)/hour,,0.0002199691515,0
Flow,centimeter³/hour,,gallon (UK)/minute,,3.666152525e-006,0
Flow,centimeter³/hour,,gallon (UK)/second,,6.110254209e-008,0
Flow,centimeter³/hour,,gallon/day,,0.006340129257,0
Flow,centimeter³/hour,,gallon/hour,,0.0002641720524,0
Flow,centimeter³/hour,,gallon/minute,,4.402867539e-006,0
Flow,centimeter³/hour,,gallon/second,,7.338112566e-008,0
Flow,centimeter³/hour,,liter/day,,0.024,0
Flow,centimeter³/hour,,liter/hour,,0.001,0
Flow,centimeter³/hour,,liter/minute,,1.666666667e-005,0
Flow,centimeter³/hour,,liter/second,,2.777777778e-007,0
Flow,centimeter³/hour,,meter³/day,,2.4e-005,0
Flow,centimeter³/hour,,meter³/hour,,1e-006,0
Flow,centimeter³/hour,,meter³/minute,,1.666666667e-008,0
Flow,centimeter³/hour,,meter³/second,,2.777777778e-010,0
Flow,centimeter³/hour,,milliliter/hour,,1,0
Flow,centimeter³/hour,,milliliter/minute,,0.01666666667,0
Flow,centimeter³/hour,,milliliter/second,,0.0002777777778,0
Flow,centimeter³/hour,,ounce (UK)/hour,,0.03519506424,0
Flow,centimeter³/hour,,ounce (UK)/minute,,0.0005865844041,0
Flow,centimeter³/hour,,ounce (UK)/second,,9.776406734e-006,0
Flow,centimeter³/hour,,ounce/hour,,0.0338140227,0
Flow,centimeter³/hour,,ounce/minute,,0.000563567045,0
Flow,centimeter³/hour,,ounce/second,,9.392784084e-006,0
Flow,centimeter³/hour,,yard³/hour,,1.307950619e-006,0
Flow,centimeter³/hour,,yard³/minute,,2.179917699e-008,0
Flow,centimeter³/hour,,yard³/second,,3.633196165e-010,0
Flow,centimeter³/minute,,centimeter³/hour,,60,0
Flow,centimeter³/minute,,centimeter³/second,,0.01666666667,0
Flow,centimeter³/minute,,foot³/hour,,0.002118880003,0
Flow,centimeter³/minute,,foot³/minute,,3.531466672e-005,0
Flow,centimeter³/minute,,foot³/second,,5.885777787e-007,0
Flow,centimeter³/minute,,gallon (UK)/day,,0.3167555782,0
Flow,centimeter³/minute,,gallon (UK)/hour,,0.01319814909,0
Flow,centimeter³/minute,,gallon (UK)/minute,,0.0002199691515,0
